"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 25067"
"Critères de sélection =>";"Date de première alerte, de : 2000-01-01 00:00:00";"Date de première alerte, jusqu'à : 2009-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2009;5934;"11";"11379";"Sigean";"2009-05-24 20:32:00";6000;6000;0;;;;;;;0;;"4";"Accidentelle";;;;;""
2009;6266;"2A";"2A209";"Peri";"2009-05-25 09:35:00";100;47;48;0;;;;;;5;;;;;;;;""
2009;5695;"48";"48025";"Les Bessons";"2009-05-25 14:10:00";10000;5000;5000;;;;;;;0;;"4";"Involontaire (particulier)";;;;;""
2009;5803;"83";"83149";"Villecroze";"2009-05-25 14:54:00";50;50;0;;;;;;;0;;"5";"Accidentelle";;;;;""
2009;5638;"2B";"2B190";"Olmi-Cappella";"2009-05-25 16:03:00";150;71;72;0;;;;;;7;;;;;;;;""
2009;6267;"2A";"2A004";"Ajaccio";"2009-05-25 16:17:00";300;141;144;0;;;;;;15;;;;;;;;""
2009;313;"19";"19172";"Rilhac-Treignac";"2009-05-25 16:51:00";2600;0;;2600;;;2600;0;0;0;;;;;;;;""
2009;6268;"2A";"2A004";"Ajaccio";"2009-05-26 14:12:00";20;9;10;0;;;;;;1;;;;;;;;""
2009;5668;"30";"30062";"Calvisson";"2009-05-26 14:50:00";54500;25615;26160;0;;;;;;2725;;"1";"Malveillance";;;;;""
2009;6269;"2A";"2A247";"Porto-Vecchio";"2009-05-26 17:35:00";150;71;72;0;;;;;;7;;;;;;;;""
2009;6270;"2A";"2A041";"Bonifacio";"2009-05-27 12:51:00";20;9;10;0;;;;;;1;;"1";;;;;;""
2009;7073;"13";"13094";"Saint-Étienne-du-Grès";"2009-05-27 13:52:00";50;0;50;;;;;;;0;;;;;;;;""
2009;5699;"13";"13094";"Saint-Étienne-du-Grès";"2009-05-27 13:52:00";600;0;600;;;;;;;0;;;"Involontaire (particulier)";;;;;""
2009;6271;"2A";"2A272";"Sartène";"2009-05-27 15:14:00";50;24;24;0;;;;;;2;;"1";"Involontaire (particulier)";;;;;""
2009;6273;"2A";"2A048";"Calcatoggio";"2009-05-27 15:30:00";2000;940;960;0;;;;;;100;;;;;;;;""
2009;5697;"13";"13081";"Rognac";"2009-05-27 15:52:00";200;94;96;0;;;;;;10;;;;;;;;""
2009;5680;"07";"07253";"Saint-Julien-du-Gua";"2009-05-27 20:49:00";1500;1500;0;;;;;;;0;;"4";"Malveillance";;;;;""
2009;5700;"13";"13081";"Rognac";"2009-05-28 07:05:00";50;0;50;;;;;;;0;;;;;;;;""
2009;443;"16";"16186";"Lignières-Sonneville";"2009-05-28 14:09:00";10;0;;10;;;10;0;0;0;;;;;;;;""
2009;5694;"48";"48056";"Esclanèdes";"2009-05-28 14:15:00";300;0;300;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2009;6278;"2A";"2A362";"Zonza";"2009-05-28 14:18:00";800;376;384;0;;;;;;40;;"1";"Involontaire (travaux)";;;;;""
2009;5812;"83";"83050";"Draguignan";"2009-05-28 15:51:00";300;300;0;;;;;;;0;;"3";"Involontaire (travaux)";;;;;""
2009;6282;"2A";"2A041";"Bonifacio";"2009-05-29 15:17:00";2500;1175;1200;0;;;;;;125;;"1";;;;;;""
2009;6653;"66";"66071";"Estagel";"2009-05-29 16:14:00";5000;2000;3000;;;;;;;0;;"1";;;;;;""
2009;5813;"83";"83046";"Cotignac";"2009-05-29 16:40:00";4500;4500;0;;;;;;;0;;"5";"Involontaire (particulier)";;;;;""
2009;6285;"2A";"2A041";"Bonifacio";"2009-05-29 16:52:00";60;28;29;0;;;;;;3;;"1";"Involontaire (particulier)";;;;;""
2009;6751;"06";"06059";"Èze";"2009-05-30 09:02:00";200;0;200;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2009;6287;"2A";"2A131";"Guagno";"2009-05-30 10:19:00";25000;11750;12000;0;;;;;;1250;;"1";;;;;;""
2009;5819;"83";"83124";"Seillans";"2009-05-30 11:35:00";200;200;0;;;;;;;0;;"1";"Involontaire (travaux)";;;;;""
2009;6289;"2A";"2A212";"Piana";"2009-05-30 12:05:00";200;94;96;0;;;;;;10;;;;;;;;""
2009;6290;"2A";"2A247";"Porto-Vecchio";"2009-05-30 15:48:00";100;47;48;0;;;;;;5;;"1";"Involontaire (particulier)";;;;;""
2009;6291;"2A";"2A004";"Ajaccio";"2009-05-30 16:14:00";500;235;240;0;;;;;;25;;;;;;;;""
2009;365;"45";"45187";"Lorris";"2009-05-31 07:55:00";20000;20000;;0;;;0;0;0;0;;;;;;;;""
2009;7022;"06";"06079";"Mandelieu-la-Napoule";"2009-05-31 11:37:00";500;0;500;;;;;;;0;;"1";;;;;;""
2009;6292;"2A";"2A006";"Alata";"2009-05-31 12:47:00";200;94;96;0;;;;;;10;;;;;;;;""
2009;7052;"13";"13106";"Septèmes-les-Vallons";"2009-05-31 14:10:00";6300;1000;5300;;;;;;;0;;;;;;;;""
2009;726;"86";"86260";"Sérigny";"2009-05-31 15:55:00";30000;30000;;0;;;0;0;0;0;;;;;;;;""
2009;6293;"2A";"2A040";"Bocognano";"2009-05-31 16:11:00";400;188;192;0;;;;;;20;;;;;;;;""
2009;5821;"83";"83133";"Tanneron";"2009-05-31 16:42:00";15000;15000;0;;;;;;;0;;"4";"Involontaire (travaux)";;;;;""
2009;5936;"11";"11370";"Salles-d'Aude";"2009-05-31 17:29:00";20;20;0;;;;;;;0;;"4";"Involontaire (particulier)";;;;;""
2009;5669;"2B";"2B235";"Pioggiola";"2009-05-31 17:49:00";10;5;5;0;;;;;;0;;;;;;;;""
2009;5935;"11";"11441";"Vinassan";"2009-05-31 22:10:00";20;20;0;;;;;;;0;;"4";"Accidentelle";;;;;""
2009;4470;"40";"40108";"Gastes";"2009-06-01 04:08:00";20000;20000;;0;;;0;;;0;;;;;;;;""
2009;3306;"47";"47106";"Fumel";"2009-06-01 13:58:00";10000;10000;;0;;;0;;;0;;;;;;;;""
2009;6655;"66";"66129";"Ortaffa";"2009-06-01 15:08:00";10000;4000;5000;;;;;;;1000;;"1";;;;;;""
2009;4469;"40";"40094";"Escource";"2009-06-01 17:02:00";1000;1000;;0;;;0;;;0;;;;;;;;""
2009;7308;"2A";"2A004";"Ajaccio";"2009-06-01 18:59:00";40;19;19;0;;;;;;2;;;;;;;;""
2009;3962;"33";"33042";"Belin-Béliet";"2009-06-02 12:16:00";4000;4000;;0;;;0;;;0;;;"Involontaire (particulier)";;;;;""
2009;364;"19";"19190";"Saint-Bonnet-près-Bort";"2009-06-02 19:23:00";20000;0;;20000;;;20000;0;0;0;;;"Accidentelle";;;;;""
2009;3959;"33";"33042";"Belin-Béliet";"2009-06-03 04:37:00";40000;40000;;0;;;0;;;0;;;"Involontaire (travaux)";;;;;""
2009;4683;"24";"24418";"Saint-Germain-du-Salembre";"2009-06-03 16:52:00";5000;5000;;0;;;0;;;0;;;"Accidentelle";;;;;""
2009;7309;"2A";"2A017";"Appietto";"2009-06-03 17:03:00";2000;940;960;0;;;;;;100;;"1";"Involontaire (particulier)";;;;;""
2009;452;"16";"16143";"Fouquebrune";"2009-06-03 17:27:00";2000;0;;1000;;;1000;1000;0;1000;;;;;;;;""
2009;6656;"66";"66108";"Millas";"2009-06-03 17:41:00";15000;10000;5000;;;;;;;0;;"2";;;;;;""
2009;3304;"47";"47221";"Réaup-Lisse";"2009-06-03 17:58:00";25;25;;0;;;0;;;0;;;;;;;;""
2009;7072;"13";"13005";"Aubagne";"2009-06-03 18:28:00";1500;705;720;0;;;;;;75;;;;;;;;""
2009;3303;"47";"47012";"Anzex";"2009-06-03 21:16:00";150;150;;0;;;0;;;0;;;;;;;;""
2009;7066;"13";"13117";"Vitrolles";"2009-06-03 22:38:00";2000;1000;1000;;;;;;;0;;;;;;;;""
2009;6657;"66";"66014";"Baixas";"2009-06-04 03:39:00";10000;1000;9000;;;;;;;0;;"1";"Accidentelle";;;;;""
2009;7311;"2A";"2A272";"Sartène";"2009-06-04 09:27:00";20;9;10;0;;;;;;1;;"1";"Involontaire (particulier)";;;;;""
2009;7312;"2A";"2A232";"Pila-Canale";"2009-06-04 12:23:00";200;94;96;0;;;;;;10;;"1";"Involontaire (particulier)";;;;;""
2009;7313;"2A";"2A004";"Ajaccio";"2009-06-04 13:33:00";2500;1175;1200;0;;;;;;125;;;;;;;;""
2009;7051;"13";"13106";"Septèmes-les-Vallons";"2009-06-04 14:41:00";2000;2000;0;;;;;;;0;;;;;;;;""
2009;3954;"33";"33527";"Le Teich";"2009-06-04 16:22:00";5000;5000;;0;;;0;;;0;;;;;;;;""
2009;7314;"2A";"2A104";"Eccica-Suarella";"2009-06-04 17:01:00";7000;3290;3360;0;;;;;;350;;;;;;;;""
2009;5827;"83";"83079";"La Môle";"2009-06-04 18:12:00";100;100;0;;;;;;;0;;"4";"Involontaire (particulier)";;;;;""
2009;7315;"2A";"2A114";"Figari";"2009-06-05 11:00:00";300;141;144;0;;;;;;15;;;;;;;;""
2009;7316;"2A";"2A212";"Piana";"2009-06-05 11:01:00";1000;470;480;0;;;;;;50;;"1";"Involontaire (particulier)";;;;;""
2009;7317;"2A";"2A362";"Zonza";"2009-06-05 13:33:00";600;282;288;0;;;;;;30;;"1";"Involontaire (particulier)";;;;;""
2009;7318;"2A";"2A004";"Ajaccio";"2009-06-05 13:52:00";600;282;288;0;;;;;;30;;;;;;;;""
2009;3952;"33";"33436";"Saint-Magne";"2009-06-05 14:58:00";10;10;;0;;;0;;;0;;;"Naturelle";;;;;""
2009;7319;"2A";"2A004";"Ajaccio";"2009-06-05 17:49:00";150;71;72;0;;;;;;7;;;;;;;;""
2009;5836;"2B";"2B182";"Occhiatana";"2009-06-06 00:45:00";100;47;48;0;;;;;;5;;"1";"Malveillance";;;;;""
2009;7320;"2A";"2A004";"Ajaccio";"2009-06-06 12:38:00";500;235;240;0;;;;;;25;;;;;;;;""
2009;7322;"2A";"2A349";"Viggianello";"2009-06-06 17:52:00";20;9;10;0;;;;;;1;;"1";"Accidentelle";;;;;""
2009;7323;"2A";"2A004";"Ajaccio";"2009-06-06 20:28:00";5;2;2;0;;;;;;1;;;;;;;;""
2009;5829;"83";"83021";"Bras";"2009-06-07 12:18:00";300;300;0;;;;;;;0;;"5";"Malveillance";;;;;""
2009;7324;"2A";"2A249";"Propriano";"2009-06-08 11:30:00";100;47;48;0;;;;;;5;;"1";"Involontaire (travaux)";;;;;""
2009;7325;"2A";"2A004";"Ajaccio";"2009-06-08 17:08:00";100;47;48;0;;;;;;5;;;;;;;;""
2009;4468;"40";"40307";"Sore";"2009-06-09 15:33:00";257000;257000;;0;;;0;;;0;;;"Involontaire (travaux)";;;;;""
2009;7326;"2A";"2A104";"Eccica-Suarella";"2009-06-09 16:17:00";2500;1175;1200;0;;;;;;125;;;;;;;;""
2009;7327;"2A";"2A266";"Salice";"2009-06-10 08:56:00";10;5;5;0;;;;;;0;;"1";;;;;;""
2009;7328;"2A";"2A288";"Sotta";"2009-06-10 11:05:00";4000;1880;1920;0;;;;;;200;;"1";"Involontaire (particulier)";;;;;""
2009;7330;"2A";"2A247";"Porto-Vecchio";"2009-06-10 12:26:00";40;19;19;0;;;;;;2;;"1";;;;;;""
2009;7331;"2A";"2A272";"Sartène";"2009-06-10 14:09:00";100;47;48;0;;;;;;5;;"1";"Involontaire (travaux)";;;;;""
2009;7333;"2A";"2A211";"Petreto-Bicchisano";"2009-06-10 14:12:00";50;24;24;0;;;;;;2;;"1";"Involontaire (particulier)";;;;;""
2009;7334;"2A";"2A001";"Afa";"2009-06-10 16:04:00";50;24;24;0;;;;;;2;;;;;;;;""
2009;6658;"66";"66127";"Opoul-Périllos";"2009-06-10 16:12:00";10000;2000;8000;;;;;;;0;;"1";;;;;;""
2009;5927;"83";"83073";"Le Luc";"2009-06-10 16:25:00";600;600;0;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2009;7335;"2A";"2A004";"Ajaccio";"2009-06-10 16:36:00";7000;3290;3360;0;;;;;;350;;"1";"Involontaire (particulier)";;;;;""
2009;7336;"2A";"2A008";"Albitreccia";"2009-06-11 09:42:00";200;94;96;0;;;;;;10;;"1";;;;;;""
2009;7337;"2A";"2A212";"Piana";"2009-06-11 10:49:00";200;94;96;0;;;;;;10;;;;;;;;""
2009;7338;"2A";"2A004";"Ajaccio";"2009-06-11 11:09:00";1500;705;720;0;;;;;;75;;;;;;;;""
2009;7339;"2A";"2A017";"Appietto";"2009-06-11 12:20:00";8000;3760;3840;0;;;;;;400;;"1";"Involontaire (particulier)";;;;;""
2009;7340;"2A";"2A114";"Figari";"2009-06-11 12:29:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
2009;7341;"2A";"2A004";"Ajaccio";"2009-06-11 13:19:00";100;47;48;0;;;;;;5;;;;;;;;""
2009;6753;"06";"06004";"Antibes";"2009-06-11 16:03:00";600;0;600;;;;;;;0;;"1";"Involontaire (travaux)";;;;;""
2009;6752;"06";"06148";"Tourrettes-sur-Loup";"2009-06-11 16:29:00";1000;0;1000;;;;;;;0;;"1";;;;;;""
2009;3950;"33";"33540";"Vendays-Montalivet";"2009-06-12 00:26:00";1000;1000;;0;;;0;;;0;;;"Accidentelle";;;;;""
2009;7342;"2A";"2A092";"Conca";"2009-06-12 09:03:00";200;94;96;0;;;;;;10;;"1";"Involontaire (particulier)";;;;;""
2009;3157;"46";"46147";"Lagardelle";"2009-06-12 13:37:00";20000;0;;20000;;;20000;0;0;0;;;;;;;;""
2009;7344;"2A";"2A204";"Pastricciola";"2009-06-12 13:39:00";50;24;24;0;;;;;;2;;"1";;;;;;""
2009;7345;"2A";"2A040";"Bocognano";"2009-06-12 13:58:00";100;47;48;0;;;;;;5;;"1";;;;;;""
2009;7346;"2A";"2A130";"Grosseto-Prugna";"2009-06-12 15:15:00";30;14;14;0;;;;;;2;;"1";"Involontaire (particulier)";;;;;""
2009;4467;"40";"40333";"Ygos-Saint-Saturnin";"2009-06-12 15:38:00";40000;40000;;0;;;0;;;0;;;"Naturelle";;;;;""
2009;7349;"2A";"2A128";"Granace";"2009-06-12 16:24:00";3000;1410;1440;0;;;;;;150;;"1";"Involontaire (particulier)";;;;;""
2009;7350;"2A";"2A204";"Pastricciola";"2009-06-12 17:49:00";10;5;5;0;;;;;;0;;"1";;;;;;""
2009;6018;"83";"83087";"Nans-les-Pins";"2009-06-13 02:45:00";10000;10000;0;;;;;;;0;;"5";"Malveillance";;;;;""
2009;6019;"83";"83026";"Cabasse";"2009-06-13 09:08:00";500;0;500;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2009;7351;"2A";"2A271";"Sarrola-Carcopino";"2009-06-13 10:43:00";200;94;96;0;;;;;;10;;"1";;;;;;""
2009;7352;"2A";"2A181";"Ocana";"2009-06-13 11:47:00";100;47;48;0;;;;;;5;;;;;;;;""
2009;4466;"40";"40168";"Magescq";"2009-06-13 12:51:00";1000;1000;;0;;;0;;;0;;;;;;;;""
2009;7353;"2A";"2A345";"Vero";"2009-06-13 16:24:00";1000;470;480;0;;;;;;50;;;;;;;;""
2009;6021;"83";"83046";"Cotignac";"2009-06-13 16:25:00";200;200;0;;;;;;;0;;"1";"Accidentelle";;;;;""
2009;4465;"40";"40310";"Soustons";"2009-06-13 19:36:00";10;10;;0;;;0;;;0;;;"Malveillance";;;;;""
2009;7355;"2A";"2A006";"Alata";"2009-06-13 19:54:00";30;14;14;0;;;;;;2;;"1";;;;;;""
2009;6327;"13";"13082";"Rognes";"2009-06-14 12:38:00";4200;1974;2016;0;;;;;;210;;;"Involontaire (particulier)";;;;;""
2009;7356;"2A";"2A362";"Zonza";"2009-06-14 13:08:00";10;5;5;0;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2009;6329;"13";"13082";"Rognes";"2009-06-14 14:02:00";50;0;50;;;;;;;0;;;"Involontaire (particulier)";;;;;""
2009;6334;"13";"13016";"La Bouilladisse";"2009-06-15 00:17:00";30;0;30;;;;;;;0;;;;;;;;""
2009;7357;"2A";"2A004";"Ajaccio";"2009-06-15 12:45:00";2500;1175;1200;0;;;;;;125;;"1";"Involontaire (particulier)";;;;;""
2009;7074;"13";"13034";"Eygalières";"2009-06-15 13:58:00";100;100;0;;;;;;;0;;;;;;;;""
2009;6037;"2B";"2B096";"Corte";"2009-06-15 14:31:00";15000;7050;7200;0;;;;;;750;;"1";"Malveillance";;;;;""
2009;7358;"2A";"2A228";"Pietrosella";"2009-06-15 14:33:00";10000;4700;4800;0;;;;;;500;;"1";"Involontaire (particulier)";;;;;""
2009;6937;"11";"11144";"Fitou";"2009-06-15 16:35:00";100;0;100;;;;;;;0;;"1";"Malveillance";;;;;""
2009;6038;"2B";"2B046";"Cagnano";"2009-06-15 17:58:00";10;5;5;0;;;;;;0;;"1";"Malveillance";;;;;""
2009;7359;"2A";"2A048";"Calcatoggio";"2009-06-15 22:14:00";200;94;96;0;;;;;;10;;"1";"Involontaire (travaux)";;;;;""
2009;6333;"13";"13007";"Auriol";"2009-06-16 00:27:00";30;14;14;0;;;;;;2;;;"Malveillance";;;;;""
2009;7360;"2A";"2A004";"Ajaccio";"2009-06-16 01:33:00";20;9;10;0;;;;;;1;;"1";;;;;;""
2009;7361;"2A";"2A032";"Bastelicaccia";"2009-06-16 02:40:00";100;47;48;0;;;;;;5;;"1";;;;;;""
2009;7375;"2A";"2A271";"Sarrola-Carcopino";"2009-06-16 09:26:00";2500;1175;1200;0;;;;;;125;;"1";;;;;;""
2009;6755;"06";"06007";"Auribeau-sur-Siagne";"2009-06-16 10:12:00";100;0;100;;;;;;;0;;"1";"Involontaire (travaux)";;;;;""
2009;6326;"34";"34108";"Frontignan";"2009-06-16 12:59:00";8700;0;8700;;;;;;;0;;"1";"Involontaire (travaux)";;;;;""
2009;6197;"2B";"2B096";"Corte";"2009-06-16 13:29:00";500;235;240;0;;;;;;25;;"1";;;;;;""
2009;6307;"83";"83061";"Fréjus";"2009-06-16 13:53:00";200;200;0;;;;;;;0;;"1";"Involontaire (travaux)";;;;;""
2009;6198;"2B";"2B306";"Santa-Lucia-di-Mercurio";"2009-06-16 14:13:00";20000;9400;9600;0;;;;;;1000;;"1";"Malveillance";;;;;""
2009;7378;"2A";"2A004";"Ajaccio";"2009-06-16 14:36:00";1000;470;480;0;;;;;;50;;"1";"Involontaire (travaux)";;;;;""
2009;6756;"06";"06084";"Mouans-Sartoux";"2009-06-16 14:44:00";1200;0;1200;;;;;;;0;;"1";;;;;;""
2009;4464;"40";"40134";"Labouheyre";"2009-06-16 16:02:00";150;150;;0;;;0;;;0;;;;;;;;""
2009;6520;"13";"13055";"Marseille";"2009-06-16 20:22:00";1000;200;800;;;;;;;0;;;"Malveillance";;;;;""
2009;7380;"2A";"2A006";"Alata";"2009-06-17 01:38:00";100;47;48;0;;;;;;5;;;;;;;;""
2009;7381;"2A";"2A004";"Ajaccio";"2009-06-17 10:00:00";74000;34780;35520;0;;;;;;3700;;"1";;;;;;""
2009;7056;"13";"13040";"Fuveau";"2009-06-17 11:17:00";15;0;15;;;;;;;0;;;"Malveillance";;;;;""
2009;6328;"13";"13060";"Meyreuil";"2009-06-17 11:17:00";20;0;20;;;;;;;0;;;"Malveillance";;;;;""
2009;6758;"06";"06080";"Marie";"2009-06-17 12:29:00";300;0;300;;;;;;;0;;"1";;;;;;""
2009;6757;"06";"06021";"Bonson";"2009-06-17 13:46:00";10;0;10;;;;;;;0;;"1";"Accidentelle";;;;;""
2009;645;"42";"42168";"Pélussin";"2009-06-17 14:29:00";10000;0;;10000;;;10000;0;0;0;;;;;;;;""
2009;6330;"13";"13051";"Lançon-Provence";"2009-06-17 15:26:00";115000;60000;50000;;;;;;;5000;;;;;;;;""
2009;6659;"66";"66121";"Néfiach";"2009-06-17 17:29:00";15000;2000;13000;;;;;;;0;;"1";;;;;;""
2009;7382;"2A";"2A189";"Olmeto";"2009-06-17 18:58:00";1500;705;720;0;;;;;;75;;"1";"Involontaire (particulier)";;;;;""
2009;6331;"13";"13086";"Roquevaire";"2009-06-18 03:35:00";10;0;10;;;;;;;0;;;"Malveillance";;;;;""
2009;6314;"34";"34103";"Fontès";"2009-06-18 10:32:00";7900;3000;2900;;;;;;;2000;;"1";"Involontaire (travaux)";;;;;""
2009;7383;"2A";"2A118";"Fozzano";"2009-06-18 11:16:00";100;47;48;0;;;;;;5;;"1";"Involontaire (travaux)";;;;;""
2009;6340;"83";"83023";"Brignoles";"2009-06-18 12:45:00";300;300;0;;;;;;;0;;"5";"Involontaire (particulier)";;;;;""
2009;6341;"83";"83149";"Villecroze";"2009-06-18 13:13:00";12000;5640;5760;0;;;;;;600;;;;;;;;""
2009;6662;"66";"66224";"Villelongue-de-la-Salanque";"2009-06-18 14:15:00";15000;0;13000;;;;;;;2000;;"1";;;;;;""
2009;3947;"33";"33514";"Soulac-sur-Mer";"2009-06-18 14:43:00";40;40;;0;;;0;;;0;;;;;;;;""
2009;7058;"13";"13007";"Auriol";"2009-06-18 16:27:00";10;0;10;;;;;;;0;;;"Malveillance";;;;;""
2009;6324;"2B";"2B220";"Piedigriggio";"2009-06-18 18:56:00";800;376;384;0;;;;;;40;;"1";"Malveillance";;;;;""
2009;7384;"2A";"2A019";"Arbori";"2009-06-18 18:57:00";100;47;48;0;;;;;;5;;"1";;;;;;""
2009;4462;"40";"40274";"Saint-Martin-d'Oney";"2009-06-18 19:39:00";400;400;;0;;;0;;;0;;;;;;;;""
2009;7385;"2A";"2A345";"Vero";"2009-06-18 20:38:00";500;235;240;0;;;;;;25;;;;;;;;""
2009;7386;"2A";"2A276";"Serra-di-Ferro";"2009-06-18 21:16:00";2000;940;960;0;;;;;;100;;"1";"Involontaire (particulier)";;;;;""
2009;7389;"2A";"2A247";"Porto-Vecchio";"2009-06-18 22:16:00";100;47;48;0;;;;;;5;;"1";"Involontaire (particulier)";;;;;""
2009;7057;"13";"13007";"Auriol";"2009-06-19 01:03:00";20;0;20;;;;;;;0;;;"Malveillance";;;;;""
2009;6479;"84";"84070";"Malemort-du-Comtat";"2009-06-19 10:12:00";800;0;800;;;;;;;0;;"1";;;;;;""
2009;6345;"83";"83120";"Saint-Zacharie";"2009-06-19 13:58:00";20000;20000;0;;;;;;;0;;"4";"Malveillance";;;;;""
2009;7390;"2A";"2A004";"Ajaccio";"2009-06-19 15:15:00";40;19;19;0;;;;;;2;;;;;;;;""
2009;7391;"2A";"2A091";"Cognocoli-Monticchi";"2009-06-19 15:52:00";90000;42300;43200;0;;;;;;4500;;"1";"Involontaire (particulier)";;;;;""
2009;6938;"11";"11144";"Fitou";"2009-06-19 17:19:00";150;150;0;;;;;;;0;;"4";"Malveillance";;;;;""
2009;7392;"2A";"2A247";"Porto-Vecchio";"2009-06-19 17:34:00";5;2;2;0;;;;;;1;;"1";;;;;;""
2009;7061;"13";"13001";"Aix-en-Provence";"2009-06-19 17:44:00";30000;10000;20000;;;;;;;0;;;"Involontaire (travaux)";;;;;""
2009;7956;"11";"11361";"Saint-Papoul";"2009-06-19 19:27:00";1;0;1;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2009;7393;"2A";"2A001";"Afa";"2009-06-19 21:57:00";200;94;96;0;;;;;;10;;;;;;;;""
2009;3944;"33";"33544";"Le Verdon-sur-Mer";"2009-06-20 08:00:00";2000;2000;;0;;;0;;;0;;;;;;;;""
2009;7394;"2A";"2A065";"Cargèse";"2009-06-20 14:11:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
2009;8506;"04";"04218";"Thorame-Basse";"2009-06-20 14:47:00";1000;1000;0;;;;;;;0;;"4";"Involontaire (particulier)";;;;;""
2009;4927;"46";"46273";"Saint-Laurent-les-Tours";"2009-06-20 15:54:00";10000;0;;10000;;;10000;0;0;0;;;;;;;;""
2009;1038;"35";"35237";"Renac";"2009-06-20 16:18:00";10000;0;;10000;;;10000;0;0;0;;;;;;;;""
2009;6939;"11";"11363";"Saint-Pierre-des-Champs";"2009-06-20 16:41:00";2500;0;2500;;;;;;;0;;"1";;;;;;""
2009;7395;"2A";"2A300";"San-Gavino-di-Carbini";"2009-06-20 16:48:00";2000;940;960;0;;;;;;100;;;;;;;;""
2009;7060;"13";"13019";"Cabriès";"2009-06-20 17:52:00";150000;50000;100000;;;;;;;0;;;;;;;;""
2009;6588;"83";"83021";"Bras";"2009-06-21 00:19:00";300;300;0;;;;;;;0;;"1";"Malveillance";;;;;""
2009;7063;"13";"13016";"La Bouilladisse";"2009-06-21 02:41:00";100;0;100;;;;;;;0;;;"Malveillance";;;;;""
2009;6371;"07";"07007";"Alboussière";"2009-06-21 10:37:00";2500;2300;200;;;;;;;0;;"5";"Accidentelle";;;;;""
2009;7396;"2A";"2A189";"Olmeto";"2009-06-21 13:45:00";200;94;96;0;;;;;;10;;"1";"Involontaire (particulier)";;;;;""
2009;7515;"13";"13001";"Aix-en-Provence";"2009-06-21 14:45:00";1000;0;350;;;;;;;650;;;"Involontaire (particulier)";;;;;""
2009;3940;"33";"33240";"Lesparre-Médoc";"2009-06-21 15:14:00";2000;2000;;0;;;0;;;0;;;;;;;;""
2009;6759;"06";"06083";"Menton";"2009-06-21 15:15:00";300;0;300;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2009;6589;"83";"83043";"Collobrières";"2009-06-21 16:00:00";50;50;0;;;;;;;0;;"3";"Naturelle";;;;;""
2009;6436;"26";"26206";"Montmeyran";"2009-06-21 16:49:00";320;320;0;;;;;;;0;;"3";"Involontaire (particulier)";;;;;""
2009;7397;"2A";"2A017";"Appietto";"2009-06-21 16:53:00";48000;22560;23040;0;;;;;;2400;;"1";"Involontaire (travaux)";;;;;""
2009;6940;"11";"11393";"Tourouzelle";"2009-06-21 17:39:00";2000;0;2000;;;;;;;0;;"1";"Involontaire (particulier)";;;;;""
2009;6437;"26";"26304";"Saint-Ferréol-Trente-Pas";"2009-06-21 19:49:00";1400;400;1000;;;;;;;0;;"1";;;;;;""
2009;7062;"13";"13088";"Le Rove";"2009-06-22 01:34:00";1500;0;1500;;;;;;;0;;;"Involontaire (particulier)";;;;;""
2009;7059;"13";"13082";"Rognes";"2009-06-22 08:09:00";5500;4000;1500;;;;;;;0;;;"Involontaire (particulier)";;;;;""
2009;3938;"33";"33190";"Goualade";"2009-06-22 08:10:00";15000;15000;;0;;;0;;;0;;;"Accidentelle";;;;;""
2009;4989;"46";"46087";"Dégagnac";"2009-06-22 10:32:00";2000;2000;;0;;;0;0;0;0;;;;;;;;""
2009;4461;"40";"40158";"Losse";"2009-06-22 14:11:00";10000;10000;;0;;;0;;;0;;;"Involontaire (travaux)";;;;;""
2009;6574;"34";"34234";"Roquessels";"2009-06-22 14:26:00";550000;215800;263600;;;;;;;70600;;"1";"Malveillance";;;;;""
2009;6513;"13";"13055";"Marseille";"2009-06-22 14:27:00";10000;10000;0;;;;;;;0;;;"Involontaire (particulier)";;;;;""
2009;7116;"30";"30088";"Combas";"2009-06-22 15:40:00";15000;7050;7200;0;;;;;;750;;"1";"Accidentelle";;;;;""
